1.277196531700275084e-01,-3.955318029797181723e+00,-1.305460970895785833e+00,-3.248149237583944915e-01,1.388646903981582525e+00,1.829809733956558659e+00,-1.311220526755284554e+00,-5.619508499546948393e-02,-1.073787224645325500e+00,-1.578903217861072350e-01,-1.003941210628334080e+00,5.813573975927547322e-01,-5.017443961858416568e-01,-2.328381305595817796e+00,-9.099724400080685394e-01,-3.460393248893877671e-01,9.999327604497308952e-01,-6.352083970751751241e-02,2.754970208923765984e-01,-1.178738881181564668e+00,5.546794300142046108e-01,3.575327336245827659e-01,-5.080591972830504899e-01,1.525267175244720275e-01,-2.115943597236343565e-01,2.000000000000000000e+00
1.752138064349824331e+00,2.348506132360486109e-01,1.316684638751836944e+00,2.498239572629244343e+00,1.453230898347649847e+00,-1.973184688813670151e+00,-2.307901523211058070e-01,-4.078669015935339481e-01,-2.806682848657363061e-01,-1.617165405544873868e+00,-1.697235259519982886e+00,1.404497359166764658e+00,8.960600165379249971e-01,4.958257623682619242e-01,-3.915779764297511178e-01,-1.825576512208252788e+00,6.735815700036761333e-01,1.795613016995076361e+00,-1.897590820750066021e+00,-7.685995215883505427e-01,6.333379614525942447e-01,7.045075601176977731e-01,4.437504683612529810e-01,4.122746391894117207e-02,6.838125673319125908e-02,6.000000000000000000e+00
-1.737469031721278895e-02,-2.669057626163833241e+00,-3.150959285294730350e+00,9.382892314751115626e-01,-9.352166889528742422e-01,-4.414819071576721043e-01,1.389371243501150488e+00,1.046241042993597326e+00,4.850457384683437012e-01,-2.016843266399094947e+00,2.287538752915083684e+00,-1.088060389011580309e+00,3.666178475181949281e-01,-7.447032277473993878e-01,5.523105132125060157e-01,6.802347129467927189e-01,5.465647372420194827e-01,-1.276084470796185588e+00,9.396282590051543981e-02,6.556356825628132379e-01,8.290294404537912332e-01,-3.036071499108506377e-01,-1.859115736385691386e-01,-1.167775271244323454e+00,-3.158259049398912111e-01,3.000000000000000000e+00
-7.606868029000449782e-01,3.107023256253502730e+00,-1.347920134832811812e-01,9.804199468341772139e-01,2.596883172168335530e-01,7.471803410861603822e-01,-9.801394911834302448e-01,2.721745436884666636e-01,-1.588359196150875174e+00,-2.845026091041038541e-01,-2.260654767248410080e-01,1.289579061919315928e+00,-6.457991961343112486e-02,-4.111804937345052702e-01,-2.163409321263417562e-01,6.248561790357910484e-01,-6.182362345085664623e-01,2.607232993769793561e-01,8.239859004929984687e-01,1.403932839721607984e+00,-3.219626320525820207e-01,4.517257875207004725e-01,7.334920206000501430e-01,8.615193365143404280e-01,-5.888575397077290274e-01,4.000000000000000000e+00
-2.476509099039632567e+00,-2.065487042756900316e+00,2.918826493047373294e+00,2.580376892183683379e-01,1.458352796743769275e+00,1.790463208503604742e+00,-5.018311160777687574e-01,1.392248582156301040e-02,1.935840957049327793e+00,-4.049442940978849048e-01,-3.936062590324204691e-02,8.376242409650793697e-01,1.153441081625139697e+00,-8.142631262494364197e-01,-2.393596569700421062e-01,1.555583583938778824e+00,2.288620931511255452e-01,1.646893814193938210e+00,1.125725821458151144e-02,-1.371476989806208746e-01,-5.626293061469596068e-01,1.330439861727899853e+00,-3.800740891050244930e-01,4.556266641576105503e-01,1.923759703863084369e-01,6.000000000000000000e+00
-1.718363634807669849e+00,1.520116202553806417e+00,-1.437038554710400984e+00,-7.949268045192425802e-01,8.945423227533025878e-01,-1.992811771083518479e+00,-9.189249682524534835e-02,-1.636984965891016941e+00,1.119540101267347598e+00,2.286077403780063744e+00,-7.776504487585538250e-01,5.541414774237721774e-01,8.182982685906359244e-02,1.607985947776031099e-01,6.984451054618004973e-01,-4.670555004308314384e-01,-6.874617113626824150e-01,4.005946826173984454e-01,-5.061358047552964035e-01,-6.183422783859341409e-01,1.623235850026435667e+00,5.949197523860885184e-01,6.797421327848565120e-01,1.229843942299216342e-02,9.671687306993868027e-01,9.000000000000000000e+00
-8.873115989753560529e-01,2.083819610426957070e+00,-2.170176082105284454e+00,1.876052385606831852e+00,-1.387151151379211189e-01,9.197978348285411609e-01,-2.440905184447387910e+00,1.140590909731696856e+00,-8.854843384182037314e-02,3.261489049341619872e-01,-5.512587397673838208e-01,-1.307706784628552554e-01,-6.887400011880769890e-01,7.799773626152054495e-01,1.837035348570349724e-01,9.533687041049035971e-01,8.430449764443510574e-01,-6.444926816648941514e-01,4.049602304401039299e-01,1.555997174007068551e-01,8.601658054589879365e-03,2.878972983738014024e-01,-3.413737698647085206e-01,1.086001120062111358e+00,2.669819910076594027e-01,4.000000000000000000e+00
-2.060266179029102585e+00,1.952661915809933646e+00,3.528690124451736576e-01,-1.634082983045077320e-01,2.254808829507370382e-01,-7.340359599478076813e-01,5.659535973668677888e-01,-8.307633294167271476e-01,-6.661679563849468577e-01,1.671364284090079422e-01,-1.114959824762757234e+00,1.288516106971887842e-01,-1.445601207671347588e+00,-8.870166309434197593e-01,4.224259410744017895e-01,-4.468937520435125599e-01,-8.357794596234360274e-01,2.163408511925732081e-01,5.232231672378238885e-02,1.357361848691586381e+00,5.030845373407296650e-01,-3.691625635870691702e-01,1.066395657366569494e-01,2.583613309347898568e-01,-8.972783379264290260e-02,9.000000000000000000e+00
7.161040280180276385e-01,-1.170118420315002128e+00,-2.177207796755887825e-01,9.634038890624486706e-01,7.328070085084700258e-01,-9.204963757350422826e-01,-1.286908614602029655e+00,-7.385615271862128184e-01,-1.682265291703854082e+00,1.071886389402017858e+00,2.871082200392425787e-01,-2.410893693544133021e-01,7.474617469235205203e-01,-8.356910165881024088e-01,-4.664170527767521612e-01,6.370657427923515082e-01,1.519232459184582940e-01,-1.584112195173640603e-01,-9.460773762683697408e-01,-3.230361799776006876e-02,3.815986572855480929e-01,1.561338215054343559e+00,-1.905851117992662713e+00,-1.608875926377945520e+00,6.913868067269091089e-01,8.000000000000000000e+00
-6.077180795463372753e-01,2.899374520236088326e+00,1.184556004508517058e+00,1.882577253286988050e-01,-8.523755283931743199e-01,7.087214678083406660e-01,4.100499868591184205e-01,2.266998460616759248e-01,-3.587322742593807012e-01,-6.632695300338391498e-01,-1.199800829916157552e+00,3.990389148385301565e-01,-3.335980869613091038e-01,-3.120176159076359368e-01,3.040863312384295414e-02,5.712899281098405835e-01,-1.349599557733452970e+00,1.089435487239732991e-01,6.411822869876870890e-01,5.075257588262152009e-01,-1.464924202593441471e+00,9.490977429848653779e-01,-6.644462767252694579e-01,7.016304199646709039e-01,-1.428470318006596518e+00,7.000000000000000000e+00
-1.053629904774316062e+00,2.621598071070383007e+00,1.558687367404875401e-01,9.686393116908642575e-01,-6.800427907271703321e-01,1.050131639131868688e+00,-1.125632718853862846e+00,-9.854860470730136823e-01,-8.937861443288757091e-01,-1.158190758598214076e+00,-8.153617636055843221e-01,1.301764896301075503e+00,-1.122056188920604880e+00,-2.612838309333046505e-01,-6.157377447984646590e-01,-4.194453620556422013e-01,-1.192368754273123999e-01,1.341043433339819679e-01,5.098737374065770434e-01,5.373186939599213785e-01,-1.376167389900576910e-01,8.133017328837384152e-01,-5.062115957655239917e-01,-4.276067621974216637e-03,-4.152420814934330573e-01,4.000000000000000000e+00
-3.845591870688603309e-01,4.053632108272527290e+00,1.187171188594311033e+00,-1.276185455923629641e+00,-3.366960748611684817e-01,7.943451524442077805e-01,1.726491619630623753e-01,-4.002111894054106722e-01,-4.373451034742059651e-01,-1.035652550213417955e+00,3.804013669099453043e-01,3.437369980609230602e-01,-1.411389650028748388e+00,-5.574628514788175782e-01,-1.242047891587125807e+00,-8.174184640575885008e-02,9.913755898477063511e-01,-4.253513429829287595e-01,2.929587573099531328e-01,-7.056807406047900244e-01,4.056677448731312863e-01,5.535569225706572505e-01,-2.595621589818534192e-01,-1.083455979988946077e-01,-8.981751783590135041e-01,9.000000000000000000e+00
2.077930446320130076e-01,3.259061808152552420e+00,-9.368977606285864290e-01,6.839462819774829727e-01,4.986048784110035936e-01,-1.186068529806491911e+00,-1.050886941677432462e+00,-5.329762750660598236e-01,-1.156147346241381602e+00,1.429092371665308336e+00,1.631884129815924234e-01,-2.117524474856712580e+00,-3.557047509684174713e-01,5.260885345325369000e-01,-1.580683171997996350e-01,3.737445501979224094e-01,-7.185926089363361413e-01,-3.155316742017389986e-01,-8.333051053996348712e-01,-5.857272229981386191e-01,1.407703877120266345e+00,-2.661593956723280058e-02,4.624319118958284403e-01,6.784291188826967467e-01,2.567534257587099633e-01,9.000000000000000000e+00
-1.373952163012450267e+00,1.916739835161132222e+00,1.972745154363980680e+00,6.709077352559864593e-01,2.911948860292581376e-01,2.284739046513033500e-01,-1.486283762777946826e+00,-6.475251202315874810e-01,-7.101788140973622765e-01,-1.589167075887160996e+00,-7.476405850672781517e-01,5.063678155623631272e-02,-1.146492986520880830e+00,-1.347828914460714955e+00,5.636893014062475116e-01,-4.831134221253165495e-01,-6.114276451768578813e-01,-8.726413050830241769e-01,1.309200381636614452e+00,5.678883317906968653e-01,-1.055298508487261033e+00,5.036283349125526554e-01,-4.606143808666081085e-01,8.273224853160824344e-01,1.878279032836737139e-01,4.000000000000000000e+00
2.421605262945151438e+00,-2.587791365432088320e-01,3.256201745393614289e+00,-4.214372037123221837e+00,2.840051834179660784e+00,1.421324774834629157e+00,5.113338232841251330e-01,-5.767709009649759633e-01,2.159930495278976181e+00,1.099549366845692377e+00,1.397553544077929200e+00,1.234513314532384776e+00,1.519770255773927881e+00,-2.131372738029747360e+00,1.328563910947089255e-02,-1.059261364076811152e+00,-1.808074956287169188e+00,6.317787527644427303e-01,-2.850838427686779308e-01,-9.615218221633559104e-02,1.183301178068324688e+00,3.240981752777667424e-01,-2.412516665555966000e-01,-3.630111067993101459e-01,1.121564484756960300e-01,8.000000000000000000e+00
1.496998726899384513e+00,-9.758328006917466046e-01,-7.526596479728596689e-01,-2.907048590434612834e+00,-1.157838243146938340e-01,-2.160571126574486023e+00,-1.027259297923597492e+00,9.262378184051224539e-02,-2.058458301193377693e+00,-1.274893540247269419e-01,-5.810364643831517073e-01,-2.941414509838140567e-01,2.265078927317687729e-01,2.588348446685367676e+00,4.206283602026810176e-01,-1.376547444208423565e-01,-2.531115181955226889e-01,6.386491675678411806e-01,9.664705826963515545e-01,1.573449825687662118e+00,-1.049663370780303528e-01,-1.432528828509876950e-01,-8.888912663247414692e-01,6.089355203216130219e-01,-6.584936424738119243e-01,5.000000000000000000e+00
-3.226795026138233879e+00,-2.175313954383653936e+00,6.351094462342218305e-01,9.691226215204535865e-01,-7.495749006129217573e-01,2.083841710767505351e+00,-1.707743158814022388e+00,1.058030324409689471e-02,7.097878646984426831e-01,2.560756827003313196e-01,-1.931280565283842066e+00,-6.580566372674154785e-01,4.388378720942069378e-01,7.414184682363175183e-01,-1.973694840382550497e-01,4.494450395586756242e-02,-4.995630868415458503e-02,2.903753499240213087e-01,2.048795712019928217e-01,6.769132694500303860e-01,2.834703072860617068e-01,-5.385119583398669807e-01,4.222076416227954487e-01,-7.989709146532217865e-01,7.035202471042021344e-01,1.000000000000000000e+00
-1.323113490235772627e+00,-2.403609500771771157e-01,-2.800411067597314396e+00,6.713407023300501653e-01,7.219487014547776305e-03,1.568389397000363727e+00,1.130420946145165306e+00,-8.233613314660731541e-02,1.500738588771504789e+00,-1.599142487907520227e+00,4.328844342475763884e-01,-6.324851924965326777e-01,1.729894282997085364e-01,-3.497349091572063418e-01,6.698318566856057421e-01,-1.083145119794625577e+00,-4.927688466412305512e-01,-1.387305343249732315e-01,-1.959141212710978075e-01,1.011297643812813840e+00,-5.793693262064213423e-01,-9.751377293294247739e-01,5.478650224870109664e-01,-4.470543010012079654e-01,1.397473244998246766e+00,8.000000000000000000e+00
9.767560613174368633e-01,3.100369727867215541e+00,-1.853124162879924874e+00,5.506149695223253038e-02,4.211104807162367458e-01,-1.699941281713956753e+00,-9.443256022432133800e-01,1.671925627523552227e-01,-6.696820566815910869e-01,-1.263695880745242306e+00,-1.174318977542870845e-01,2.336384412212557660e+00,9.096446554244060900e-01,1.641583692191267874e+00,-1.385875461315969170e+00,-8.659147842581783605e-01,4.561373669629608663e-01,1.280070485713284745e+00,-1.742962506829636826e+00,1.064853209148308499e+00,7.135720468916348924e-01,-1.269278506950058741e-02,5.151085370414805187e-01,-8.505160811270920940e-01,-5.227578232209667553e-01,4.000000000000000000e+00
-2.761103932839853448e-01,5.873594512609434659e-01,8.093083100551721198e-01,1.040241399135303668e+00,3.944351779387698986e+00,-3.305567269240666572e+00,1.574399599251978810e+00,-1.659634014583923345e-01,-8.278725837504629093e-01,-5.047085010708503017e-01,5.098269471023625377e-01,4.433326224471417776e-01,1.941353248795745445e+00,1.407846521141782548e+00,7.454291820119830492e-01,7.915761665599002628e-01,-2.866685060608509250e-01,1.893879729912935350e-01,1.184057718149058580e+00,-7.495787235979347596e-01,-7.825322085306677389e-01,-1.907299105248693449e-01,-2.780141005797426290e-01,-1.000483951644485003e+00,-6.447407209861813482e-02,6.000000000000000000e+00
2.742203225033041925e-01,-1.653687772368947817e+00,1.705960374450058659e+00,-6.598217205856089507e-01,-1.091301295298110485e+00,-1.165097937855411381e+00,-4.842497117250025851e-01,7.338308320610753555e-01,7.932668299824467972e-01,2.067840509922532544e+00,1.169500569301796800e-01,-5.466593806318408022e-02,2.810345267369253608e-01,-4.037176490440917975e-01,1.280731487445436967e+00,1.739491012238416179e+00,1.827422921773830478e+00,-7.910720242749323949e-01,1.863542758549179557e-01,-7.417948075539426700e-02,-5.246629980672654625e-01,-4.912746929238196447e-01,-9.559012817831791242e-02,-2.203623335266439720e-01,-1.850474401931435642e+00,5.000000000000000000e+00
-6.399873914970058419e-02,-2.824937207754659507e+00,-5.150492968685757011e-01,1.631053689420937980e+00,2.327193112003378861e+00,1.852119885523063614e+00,3.526230758254152331e+00,1.096402847600333796e+00,-8.125888271478897140e-01,9.415775925312992456e-01,-2.551116881789129431e-01,3.578916582677261760e-01,-6.952928699218957620e-01,3.575664223115285201e-01,2.706595670100434337e+00,6.245902343776074117e-01,-9.751880708664915076e-01,-1.212372138739958305e-01,8.100937453715741920e-01,-6.162944664704421704e-01,2.308822232715136646e+00,-3.361976552904595295e-01,7.616978947060611960e-01,6.015828351616917535e-01,7.682184207713517454e-02,2.000000000000000000e+00
-5.553148100615157290e-01,-6.497954868335713563e-01,2.358779390755053385e+00,1.295304227639086925e+00,6.950106965843496631e-01,-3.347162244108365936e+00,1.027502027480506230e+00,-7.253712848775417665e-01,-1.532187000919100095e+00,1.510926694365897882e+00,-7.364840598007238448e-02,-9.800580624821667586e-01,5.140097279465605240e-01,-6.458064307095510159e-01,2.970259179067261113e-02,1.039150268055968551e+00,1.000812453948547898e+00,-4.979595637089185844e-01,4.268798019906842045e-01,7.137090188431247650e-01,-1.267276778477988364e+00,-7.768205594655269719e-01,4.506557575797038862e-01,1.847231316630726594e+00,1.167158729370573189e+00,6.000000000000000000e+00
-2.652553857789147873e+00,-1.834416747236622958e-01,-1.103413748718482079e+00,4.884055840451958508e-01,-1.690176767791447876e+00,-1.785503015210306188e+00,5.279439224377862477e-02,-3.927848075054569676e-01,-1.672647493108812888e+00,1.289435861517396198e+00,5.971561338953196296e-01,8.122462713295043324e-01,9.557220700160613536e-01,-6.483745396704615471e-01,6.345390621250214247e-01,-2.416253651129293967e-01,-6.218638522724706519e-01,-2.699688980156117468e-01,-2.343755952046128743e-01,-7.459794901003661272e-01,1.761404711545458135e-01,-4.612673423974844034e-01,1.956630608464414722e-01,-8.854545840003806567e-02,4.291350916250659120e-01,1.000000000000000000e+00
-1.201482148300722974e+00,2.153432311708356917e+00,1.864318961249162854e+00,-3.242451082593537759e+00,1.583406911429361408e+00,-1.944536453213701332e-01,-1.386340575878481640e-01,9.205385985112477520e-01,1.597582842948757076e+00,-2.287199308877361670e+00,2.070381258619226061e-01,1.257558345587837190e+00,-1.050006705086580894e+00,-1.172983995370350918e+00,-1.520249272927631234e-01,-9.496557964486720960e-02,4.365927606561256780e-01,-2.182407209117641633e-01,8.874228328546993061e-02,-2.849039877356527861e-01,-7.010886995092657781e-01,-7.568645244133098693e-02,-6.422903627131282267e-02,6.831514104729241588e-01,-6.018470226924746980e-01,9.000000000000000000e+00
-1.738985901235463594e-01,-3.129908011274713964e+00,-3.334580007555270953e+00,-1.521428853614077203e+00,-3.917986273863810487e-02,9.073102761030271690e-01,-1.504343096819332981e+00,1.781142965512078291e+00,-7.907794108364162300e-01,-5.693927698653716840e-01,3.614705830877981696e-01,-4.319183468062327003e-01,-8.076777124896488136e-01,3.811834341056634101e-01,2.127919230308029652e-01,-2.246218117946731097e-01,-2.071728030178794366e+00,2.872904955590719345e-01,1.488340511348582584e-01,2.885429101502673399e-02,-3.904580161505961655e-01,-3.269952284763042449e-01,-7.497850166608603928e-01,-5.255607723842468104e-01,-9.448507753150829913e-01,3.000000000000000000e+00
2.520742002460883757e+00,-1.268235484747102459e+00,-2.896048588694282611e+00,1.140271205527124021e+00,-2.397808538468841011e+00,2.195302479364139359e+00,1.042642961791221540e-01,5.046868943173675737e-01,-4.221779167298029822e-01,-7.335651581191968695e-01,1.534074870712616723e-01,-5.921107135884164929e-01,-1.446848245004272115e+00,-1.399015217582580295e+00,-9.985811279623300063e-01,1.788530222468777409e-01,-6.908086504937158145e-02,-6.951057412897059251e-01,-8.969985141747491841e-01,-2.296006569215218174e-01,2.385429657807128234e-01,5.379406762676044451e-01,2.094877555272851299e-01,-9.372641875926612798e-01,-4.346350010640803174e-01,0.000000000000000000e+00
-7.557676444668089966e-01,3.320105443431783598e+00,1.066214912235003531e+00,-1.796230577461877198e+00,-1.609946345036400439e+00,1.735038296925627277e+00,2.394234614557590124e+00,1.916291302032061550e+00,-3.891819599913680650e-01,-1.682012203653324489e+00,3.491029976864275519e-01,-9.002854889102749336e-01,9.130841338295817566e-01,2.098612198086591274e-01,-7.651653827463366087e-01,4.479056780764540391e-01,5.768583693987068550e-02,3.296334117305836919e-01,6.639606077928236760e-02,-4.698263355054045354e-01,4.201891903954124707e-02,1.661531306112624673e+00,-3.790060220638848398e-01,5.104337586634910551e-02,4.420840650560629026e-01,7.000000000000000000e+00
-3.982167372236305791e+00,-1.732123822054100426e+00,1.200767084164095361e-01,4.351600057617248662e-01,-1.602890847524368167e+00,6.971700092462276843e-02,6.827625394852032681e-01,-7.921820818494913485e-01,9.337811479135778026e-01,-2.329807958728896677e-02,5.322051824567203271e-01,1.976110102302171545e-01,-7.603834288991367929e-01,7.395207819908934388e-01,-1.436267546233604753e+00,-2.841498696892188688e-02,-4.080511885762075353e-01,-3.517900446785253155e-01,-4.277117102512283386e-01,1.727295594007149937e-01,-5.906785333924907677e-02,-3.452288282185961982e-02,5.658562000482072474e-01,-1.066979458659259861e-01,-8.911939959031051073e-01,1.000000000000000000e+00
-2.103612184002299212e+00,-9.167954256624493148e-01,-1.011959887339783037e+00,2.015447748132503936e-03,9.108961915218585781e-02,6.458929924601832795e-01,-8.910732247190474853e-01,-7.808245717060707802e-01,-1.129104138031672866e+00,3.192407137663180738e-01,-9.817556182125627418e-01,-3.411393009062910209e-02,1.200287051545748662e+00,-9.614323937230403461e-01,-6.998731837102630804e-01,-1.697606027126382089e-01,-5.056495742394557791e-01,8.123736149849112298e-01,-9.218735768953922882e-01,-3.981403799207995364e-01,-7.966447424777303166e-01,-1.051513944698460712e+00,-2.687186069813956024e-01,-6.666191341005114346e-01,4.719954859107705625e-01,8.000000000000000000e+00
6.658339151213298557e+00,-7.735505323229274754e-02,1.394850590216886399e+00,-3.935592069194202569e-01,-1.058812123525803894e+00,-1.072414312104525091e+00,1.305393184869292789e+00,-1.282310875161940977e+00,7.904462419337306978e-01,5.333056499095519820e-01,-1.505330468591163040e+00,-9.855655664013699413e-01,-3.061279684940166335e-01,-7.267626409414023048e-01,-2.072854365293592682e+00,1.950533041129846323e-01,3.221447463335829209e-01,5.677801062569548529e-02,-7.774018464699203879e-01,-5.003841023733418547e-01,-7.361818811191517264e-01,-4.950576497974399914e-01,8.672648377623365379e-01,1.179831589764319955e-01,-3.585581808532629089e-01,0.000000000000000000e+00
1.047230090111626044e+00,3.428782110787790049e+00,-2.640218946879697715e+00,-6.229600368939443022e-01,3.473285424483356199e+00,-6.340809807505854989e-01,1.278051616686423642e-02,-4.257169069936117545e-02,2.495768225693533182e+00,1.675575461000528232e+00,-1.468025066133175349e-01,-3.846342585711191031e-01,-4.337921261422095220e-01,1.359929502611426866e+00,9.610479990852340837e-01,4.782876972333269805e-01,-3.394356365379261886e-01,-8.885886535721791990e-01,-5.185763982298610131e-01,-1.192751710600735926e+00,3.045913084632034806e-01,4.329351817881926801e-01,5.505804170869684766e-01,9.695482166547713110e-01,7.122140906990463982e-01,9.000000000000000000e+00
-1.595123275378505179e+00,-3.452548242310399029e+00,-9.171975255602775601e-01,2.581827591500262198e+00,7.828368480363819826e-01,1.325499973350043437e+00,2.049007099141684662e+00,7.574740526652690153e-02,1.381039767525424622e-01,3.826726255402804200e-02,-8.615832701293691942e-01,6.879610831174628460e-01,-4.336441223166812020e-01,-4.058141298141548781e-01,7.160721108342282815e-01,1.343157529635708780e+00,-6.739362115989337987e-01,-5.571919766636133087e-01,8.005436924087871997e-01,-3.994722400809871954e-01,1.634915088134717198e+00,-8.282633627937298071e-01,1.153124731528717195e+00,-5.629615051766876377e-01,-5.052604221574262811e-01,2.000000000000000000e+00
